movie_id;movie_title
tt0058576;Seven Days in May (1964)
tt0058585;Shock Treatment (1964)
tt0058625;Suna no onna (1964)
tt0058634;Taiheiyô kiseki no sakusen: Kisuka (1965)
tt0058652;Sanbiki no samurai (1964)
tt0058672;Topkapi (1964)
tt0058700;The Last Man on Earth (1964)
tt0058743;What a Way to Go! (1964)
tt0058777;Zulu (1964)
tt0058886;The Agony and the Ecstasy (1965)
tt0058888;Akahige (1965)
tt0058898;Alphaville, une étrange aventure de Lemmy Caution (1965)
tt0058946;La battaglia di Algeri (1966)
tt0058997;Bunny Lake Is Missing (1965)
tt0059026;A Charlie Brown Christmas (1965) (TV)
tt0059084;Darling (1965)
tt0059113;Doctor Zhivago (1965)
tt0059170;Faster, Pussycat! Kill! Kill! (1965)
tt0059183;The Flight of the Phoenix (1965)
tt0059229;Giulietta degli spiriti (1965)
tt0059243;The Great Race (1965)
tt0059245;The Greatest Story Ever Told (1965)
tt0059263;The Heroes of Telemark (1965)
tt0059274;The Hill (1965)
tt0059311;Incubus (1966)
tt0059319;The Ipcress File (1965)
tt0059358;King Rat (1965)
tt0059387;Licensed to Kill (1965)
tt0059527;Obchod na korze (1965)
tt0059557;Our Man Flint (1966)
tt0059575;The Pawnbroker (1964)
tt0059578;Per qualche dollaro in più (1965)
tt0059592;Pierrot le fou (1965)
tt0059643;Rekopis znaleziony w Saragossie (1965)
tt0059646;Repulsion (1965)
tt0059673;Samurai (1965)
tt0059678;The Satan Bug (1965)
tt0059719;Simón del desierto (1965)
tt0059740;The Sons of Katie Elder (1965)
tt0059742;The Sound of Music (1965)
tt0059749;The Spy Who Came in from the Cold (1965)
tt0059776;Szegénylegények (1966)
tt0059800;Thunderball (1965)
tt0059821;The Tomb of Ligeia (1964)
tt0059825;The Train (1964)
tt0059885;Von Ryan's Express (1965)
tt0059894;The War Game (1965) (TV)
tt0059903;What's New Pussycat (1965)
tt0059921;The World of Abbott and Costello (1965)
tt0060107;Andrey Rublev (1966)
tt0060138;Au hasard Balthazar (1966)
tt0060168;Billy the Kid Versus Dracula (1966)
tt0060176;Blowup (1966)
tt0060177;The Blue Max (1966)
tt0060196;Il buono, il brutto, il cattivo (1966)
tt0060277;Dai-bosatsu tôge (1966)
tt0060305;Le deuxième souffle (1966)
tt0060315;Django (1966)
tt0060371;The Endless Summer (1966)
tt0060390;Fahrenheit 451 (1966)
tt0060397;Fantastic Voyage (1966)
tt0060437;Funeral in Berlin (1966)
tt0060486;Hakuchû no tôrima (1966)
tt0060490;Harper (1966)
tt0060511;Hold Me While I'm Naked (1966)
tt0060522;How to Steal a Million (1966)
tt0060588;Khartoum (1966)
tt0060665;A Man for All Seasons (1966)
tt0060666;Manos: The Hands of Fate (1966)
tt0060736;The Naked Prey (1965)
tt0060814;Paris brûle-t-il? (1966)
tt0060827;Persona (1966)
tt0060908;Le roi de coeur (1966)
tt0060921;The Russians Are Coming the Russians Are Coming (1966)
tt0060934;The Sand Pebbles (1966)
tt0060955;Seconds (1966)
tt0060959;Sedmikrásky (1966)
tt0061065;Tanin no kao (1966)
tt0061075;Ten Little Indians (1965)
tt0061101;Tôkyô nagaremono (1966)
tt0061177;What's Up, Tiger Lily? (1966)
tt0061184;Who's Afraid of Virginia Woolf? (1966)
tt0061385;Barefoot in the Park (1967)
tt0061391;Bedazzled (1967)
tt0061395;Belle de jour (1967)
tt0061405;Billion Dollar Brain (1967)
tt0061407;The Taming of the Shrew (1967)
tt0061418;Bonnie and Clyde (1967)
tt0061452;Casino Royale (1967)
tt0061500;Come rubare la corona d'Inghilterra (1967)
tt0061512;Cool Hand Luke (1967)
tt0061578;The Dirty Dozen (1967)
tt0061589;Dont Look Back (1967)
tt0061643;Fando y Lis (1968)
tt0061655;Dance of the Vampires (1967)
tt0061722;The Graduate (1967)
tt0061735;Guess Who's Coming to Dinner (1967)
tt0061747;Hang 'Em High (1968)
tt0061809;In Cold Blood (1967)
tt0061810;In Like Flint (1967)
tt0061811;In the Heat of the Night (1967)
tt0061847;Jôi-uchi: Hairyô tsuma shimatsu (1967)
tt0061852;The Jungle Book (1967)
tt0061937;Magical Mystery Tour (1967) (TV)
tt0061996;Mouchette (1967)
tt0062041;Nihon no ichiban nagai hi (1967)
tt0062069;Okasareta hakui (1967)
tt0062136;Playtime (1967)
tt0062138;Point Blank (1967)
tt0062144;Portrait of Jason (1967)
tt0062153;The President's Analyst (1967)
tt0062168;Quatermass and the Pit (1967)
tt0062229;Le samouraï (1967)
tt0062262;The Shooting (1966)
tt0062376;To Sir, with Love (1967)
tt0062425;Up the Down Staircase (1967)
tt0062467;Wait Until Dark (1967)
tt0062480;Week End (1967)
tt0062512;You Only Live Twice (1967)
tt0062622;2001: A Space Odyssey (1968)
tt0062671;The Anniversary (1968)
tt0062673;Lo sbarco di Anzio (1968)
tt0062711;Barbarella (1968)
tt0062728;Les biches (1968)
tt0062765;Bullitt (1968)
tt0062790;The Charge of the Light Brigade (1968)
tt0062794;Charly (1968)
tt0062803;Chitty Chitty Bang Bang (1968)
tt0062861;Diabolik (1968)
tt0062863;The Mercenaries (1968)
tt0062873;Les demoiselles de Rochefort (1967)
tt0062885;The Devil Rides Out (1968)
tt0062893;Dillinger è morto (1969)
tt0062952;Faces (1968/I)
tt0062994;Funny Girl (1968)
tt0063032;Il grande silenzio (1968)
tt0063049;Head (1968)
tt0063050;The Heart Is a Lonely Hunter (1968)
tt0063056;Hell in the Pacific (1968)
tt0063121;Ice Station Zebra (1968)
tt0063169;Kaette kita yopparai (1968)
tt0063227;The Lion in Winter (1968)
tt0063278;Marketa Lazarová (1967)
tt0063350;Night of the Living Dead (1968)
tt0063374;The Odd Couple (1968)
tt0063415;The Party (1968)
tt0063426;Petulia (1968)
tt0063442;Planet of the Apes (1968)
tt0063456;Pretty Poison (1968)
tt0063462;The Producers (1967)
tt0063469;Psych-Out (1968)
tt0063522;Rosemary's Baby (1968)
tt0063555;Sayat Nova (1969)
tt0063633;Spalovac mrtvol (1969)
tt0063663;The Swimmer (1968)
tt0063671;Targets (1968)
tt0063678;Teorema (1968)
tt0063688;The Thomas Crown Affair (1968)
tt0063759;Vargtimmen (1968)
tt0063823;Yellow Submarine (1968)
tt0063850;If.... (1968)
tt0063991;Age of Consent (1969)
tt0064002;Alice's Restaurant (1969)
tt0064040;L'armée des ombres (1969)
tt0064068;Bara no sôretsu (1969)
tt0064072;Battle of Britain (1969)
tt0064074;The Bed Sitting Room (1969)
tt0064100;Bob & Carol & Ted & Alice (1969)
tt0064106;Le boucher (1970)
tt0064115;Butch Cassidy and the Sundance Kid (1969)
tt0064116;C'era una volta il West (1968)
tt0064169;Le clan des Siciliens (1969)
tt0064175;La collina degli stivali (1969)
tt0064177;Colossus: The Forbin Project (1970)
tt0064208;Da uomo a uomo (1967)
tt0064276;Easy Rider (1969)
tt0064296;Erosu purasu gyakusatsu (1969)
tt0064387;Goyôkin (1969)
tt0064505;The Italian Job (1969)
tt0064536;Katzelmacher (1969)
tt0064541;Kes (1969)
tt0064603;The Love Bug (1968)
tt0064612;Ma nuit chez Maud (1969)
tt0064638;Marlowe (1969)
tt0064639;Marooned (1969)
tt0064665;Midnight Cowboy (1969)
tt0064689;Monterey Pop (1968)
tt0064757;On Her Majesty's Secret Service (1969)
tt0064806;The Phantom Tollbooth (1970)
tt0064816;La piscine (1969)
tt0064840;The Prime of Miss Jean Brodie (1969)
tt0064855;Putney Swope (1969)
tt0064916;Ehi amico... c'è Sabata. Hai chiuso! (1969)
tt0064940;Fellini - Satyricon (1969)
tt0064975;Shinjû: Ten no Amijima (1969)
tt0065063;Take the Money and Run (1969)
tt0065088;They Shoot Horses, Don't They? (1969)
tt0065126;True Grit (1969)
tt0065134;Two Mules for Sister Sara (1970)
tt0065143;L'uccello dalle piume di cristallo (1970)
tt0065207;Where Eagles Dare (1968)
tt0065214;The Wild Bunch (1969)
tt0065234;Z (1969)
tt0065372;Adam's Woman (1970)
tt0065377;Airport (1970)
tt0065436;Auch Zwerge haben klein angefangen (1970)
tt0065462;Beneath the Planet of the Apes (1970)
tt0065466;Beyond the Valley of the Dolls (1970)
tt0065492;Brewster McCloud (1970)
tt0065528;Catch-22 (1970)
tt0065531;Le cercle rouge (1970)
tt0065571;Il conformista (1970)
tt0065695;L'enfance nue (1968)
tt0065724;Five Easy Pieces (1970)
tt0065780;Gimme Shelter (1970)
tt0065797;The Great White Hope (1970)
tt0065832;Hercules in New York (1970)
tt0065834;Rengoku eroica (1970)
tt0065867;Husbands (1970)
tt0065889;Indagine su un cittadino al di sopra di ogni sospetto (1970)
tt0065938;Kelly's Heroes (1970)
tt0065955;En kärlekshistoria (1970)
tt0065969;The Last Valley (1971)
tt0065988;Little Big Man (1970)
tt0066019;Lucifer Rising (1972)
tt0066026;MASH (1970)
tt0066040;Mais ne nous délivrez pas du mal (1971)
tt0066049;A Man Called Horse (1970)
tt0066078;Mihai Viteazul (1970)
tt0066090;The Molly Maguires (1970)
tt0066109;The Music Lovers (1970)
tt0066115;Myra Breckinridge (1970)
tt0066122;Deep End (1970)
tt0066154;No Blade of Grass (1970)
tt0066193;The Out of Towners (1970)
tt0066206;Patton (1970)
tt0066207;Peau d'âne (1970)
tt0066214;Performance (1970)
tt0066301;Rio Lobo (1970)
tt0066318;La rupture (1970)
tt0066319;Ryan's Daughter (1970)
tt0066380;Vampyros Lesbos (1971)
tt0066402;Start the Revolution Without Me (1970)
tt0066434;THX 1138 (1971)
tt0066473;Tora! Tora! Tora! (1970)
tt0066516;Valerie a týden divu (1970)
tt0066517;Cuadecuc, vampir (1971)
tt0066518;The Vampire Lovers (1970)
tt0066530;Viva la muerte (1971)
tt0066536;Le voyou (1970)
tt0066549;Waterloo (1970/I)
tt0066579;Women in Love (1969)
tt0066580;Woodstock (1970)
tt0066601;Zabriskie Point (1970)
tt0066603;Zatôichi to Yôjinbô (1970)
tt0066740;The Abominable Dr. Phibes (1971)
tt0066765;And Now for Something Completely Different (1971)
tt0066769;The Andromeda Strain (1971)
tt0066808;Bananas (1971)
tt0066817;Bedknobs and Broomsticks (1971)
tt0066819;The Beguiled (1971)
tt0066832;Billy Jack (1971)
tt0066892;Carnal Knowledge (1971)
tt0066904;Le chagrin et la pitié (1969)
tt0066919;La classe operaia va in paradiso (1971)
tt0066921;A Clockwork Orange (1971)
tt0066993;The Devils (1971)
tt0066995;Diamonds Are Forever (1971)
tt0066999;Dirty Harry (1971)
tt0067065;Escape from the Planet of the Apes (1971)
tt0067093;Fiddler on the Roof (1971)
tt0067116;The French Connection (1971)
tt0067128;Get Carter (1971)
tt0067140;Giù la testa (1971)
tt0067185;Harold and Maude (1971)
tt0067217;The Hospital (1971)
tt0067277;Johnny Got His Gun (1971)
tt0067309;Klute (1971)
tt0067328;The Last Picture Show (1971)
tt0067341;Let's Scare Jessica to Death (1971)
tt0067350;Little Murders (1971)
tt0067355;Lo chiamavano Trinità... (1970)
tt0067372;The Tragedy of Macbeth (1971)
tt0067388;Man in the Wilderness (1971)
tt0067411;McCabe & Mrs. Miller (1971)
tt0067418;Melody (1971)
tt0067419;The Mephisto Waltz (1971)
tt0067445;Morte a Venezia (1971)
tt0067525;The Omega Man (1971)
tt0067541;Wake in Fright (1971)
tt0067549;The Panic in Needle Park (1971)
tt0067588;Play Misty for Me (1971)
tt0067595;The Point (1971) (TV)
tt0067633;Punishment Park (1971)
tt0067641;Quatre nuits d'un rêveur (1971)
tt0067656;Reazione a catena (1971)
tt0067701;La salamandre (1971)
tt0067756;Silent Running (1972)
tt0067770;Soleil rouge (1971)
tt0067800;Straw Dogs (1971)
tt0067810;Sweet Sweetback's Baadasssss Song (1971)
tt0067839;The Telephone Book (1971)
tt0067848;They Might Be Giants (1971)
tt0067866;El topo (1970)
tt0067870;A Town Called Bastard (1971)
tt0067893;Two-Lane Blacktop (1971)
tt0067900;Un flic (1972)
tt0067927;Vanishing Point (1971)
tt0067959;Walkabout (1971)
tt0067962;Warnung vor einer heiligen Nutte (1971)
tt0067992;Willy Wonka & the Chocolate Factory (1971)
tt0068156;1776 (1972)
tt0068182;Aguirre, der Zorn Gottes (1972)
tt0068240;Avanti! (1972)
tt0068278;Die bitteren Tränen der Petra von Kant (1972)
tt0068315;Brian's Song (1971) (TV)
tt0068327;Cabaret (1972)
tt0068367;Chi l'ha vista morire? (1972)
tt0068370;Children Shouldn't Play with Dead Things (1972)
tt0068457;Dead of Night (1974)
tt0068473;Deliverance (1972)
tt0068504;The Mansion of Madness (1973)
tt0068575;Fat City (1972)
tt0068595;Flesh Gordon (1974)
tt0068611;Frenzy (1972)
tt0068612;Fritz the Cat (1972)
tt0068619;Ganja & Hess (1973)
tt0068638;The Getaway (1972)
tt0068646;The Godfather (1972)
tt0068655;Le grand blond avec une chaussure noire (1972)
tt0068669;Gumshoe (1971)
tt0068698;Hickey & Boggs (1972)
tt0068699;High Plains Drifter (1973)
tt0068718;The Hot Rock (1972)
tt0068762;Jeremiah Johnson (1972)
tt0068767;Jing wu men (1972)
tt0068768;Joe Kidd (1972)
tt0068815;Kozure Ôkami: Ko wo kashi ude kashi tsukamatsuru (1972)
tt0068816;Kozure Ôkami: Sanzu no kawa no ubaguruma (1972)
tt0068833;The Last House on the Left (1972)
tt0069005;Night of the Lepus (1972)
tt0069019;Non si sevizia un paperino (1972)
tt0069035;Nybyggarna (1972)
tt0069050;The Other (1972)
tt0069057;Pancho Villa (1972)
tt0069089;Pink Flamingos (1972)
tt0069090;Pink Floyd at Pompeii (1972)
tt0069097;Play It Again, Sam (1972)
tt0069113;The Poseidon Adventure (1972)
tt0069121;Prime Cut (1972)
tt0069191;Roma (1972)
tt0069197;The Call of the Wild (1972)
tt0069198;The Ruling Class (1972)
tt0069225;Savage Messiah (1972)
tt0069281;Sleuth (1972)
tt0069293;Solyaris (1972)
tt0069332;Super Fly (1972)
tt0069343;La tarantola dal ventre nero (1971)
tt0069436;Ulzana's Raid (1972)
tt0069443;Une journée bien remplie ou Neuf meurtres insolites dans une même journée par un seul homme dont ce n'est pas le métier (1973)
tt0069452;Valter brani Sarajevo (1972)
tt0069467;Viskningar och rop (1972)
tt0069495;What's Up, Doc? (1972)
tt0069704;American Graffiti (1973)
tt0069747;Les aventures de Rabbi Jacob (1973)
tt0069762;Badlands (1973)
tt0069768;Battle for the Planet of the Apes (1973)
tt0069795;Blackenstein (1973)
tt0069834;Cahill U.S. Marshal (1973)
tt0069865;Charley Varrick (1973)
tt0069897;Coffy (1973)
tt0069945;Dark Star (1974)
tt0069946;The Day of the Dolphin (1973)
tt0069947;The Day of the Jackal (1973)
tt0069976;Dillinger (1973)
tt0069995;Don't Look Now (1973)
tt0070034;Enter the Dragon (1973)
tt0070040;El espíritu de la colmena (1973)
tt0070047;The Exorcist (1973)
tt0070068;40 Carats (1973)
tt0070077;The Friends of Eddie Coyle (1973)
tt0070085;Furyô anego den: Inoshika Ochô (1973)
tt0070215;Il mio nome è Nessuno (1973)
tt0070239;Jesus Christ Superstar (1973)
tt0070246;Jingi naki tatakai (1973)
tt0070291;The Last of Sheila (1973)
tt0070294;The Legend of Hell House (1973)
tt0070299;Die Legende von Paul und Paula (1973)
tt0070328;Live and Let Die (1973)
tt0070334;The Long Goodbye (1973)
tt0070359;La maman et la putain (1973)
tt0070379;Mean Streets (1973)
tt0070460;La nuit américaine (1973)
tt0070464;O Lucky Man! (1973)
tt0070509;The Paper Chase (1973)
tt0070510;Paper Moon (1973)
tt0070511;Papillon (1973)
tt0070531;Phase IV (1974)
tt0070544;La planète sauvage (1973)
tt0070568;La proprietà non è più un furto (1973)
tt0070608;Robin Hood (1973)
tt0070628;Sanatorium pod klepsydra (1973)
tt0070656;Scream Blacula Scream (1973)
tt0070666;Serpico (1973)
tt0070696;Dværgen (1973)
tt0070707;Sleeper (1973)
tt0070723;Soylent Green (1973)
tt0070735;The Sting (1973)
tt0070794;The Thief Who Came to Dinner (1973)
tt0070800;Tian xia di yi quan (1972)
tt0070819;A Touch of Class (1973)
tt0070832;Tri orísky pro Popelku (1973)
tt0070842;Turks fruit (1973)
tt0070849;Ultimo tango a Parigi (1972)
tt0070909;Westworld (1973)
tt0070917;The Wicker Man (1973)
tt0070948;Zardoz (1974)
tt0071089;99 and 44/100% Dead (1974)
tt0071110;Airport 1975 (1974)
tt0071115;Alice Doesn't Live Here Anymore (1974)
tt0071129;Amarcord (1973)
tt0071141;Angst essen Seele auf (1974)
tt0071143;Animals Are Beautiful People (1974)
tt0071194;Bank Shot (1974)
tt0071221;Black Belt Jones (1974)
tt0071222;Black Christmas (1974)
tt0071230;Blazing Saddles (1974)
tt0071249;Bring Me the Head of Alfredo Garcia (1974)
tt0071258;Buster and Billie (1974)
tt0071269;California Split (1974)
tt0071275;Cani arrabbiati (1974)
tt0071282;The Cars That Ate Paris (1974)
tt0071315;Chinatown (1974)
tt0071360;The Conversation (1974)
tt0071361;Coonskin (1975)
tt0071381;Céline et Julie vont en bateau: Phantom Ladies Over Paris (1974)
tt0071402;Death Wish (1974)
tt0071406;Den-en ni shisu (1974)
tt0071411;Dersu Uzala (1975)
tt0071455;Earthquake (1974)
tt0071487;Le fantôme de la liberté (1974)
tt0071502;Il fiore delle mille e una notte (1974)
tt0071517;Foxy Brown (1974)
tt0071562;The Godfather: Part II (1974)
tt0071615;La montaña sagrada (1973)
tt0071650;Ilsa: She Wolf of the SS (1975)
tt0071688;Jakob, der Lügner (1974)
tt0071706;Juggernaut (1974)
tt0071733;Lacombe Lucien (1974)
tt0071746;Lenny (1974)
tt0071790;Madhouse (1974)
tt0071797;Mahler (1974)
tt0071803;Mame (1974)
tt0071807;The Man with the Golden Gun (1974)
tt0071853;Monty Python and the Holy Grail (1975)
tt0071877;Murder on the Orient Express (1974)
tt0071910;Il portiere di notte (1974)
tt0071960;The Outfit (1973)
tt0071970;The Parallax View (1974)
tt0071994;Phantom of the Paradise (1974)
tt0072080;Le retour du grand blond (1974)
tt0072114;The Savage Is Loose (1974)
tt0072195;Space Is the Place (1974)
tt0072206;Steppenwolf (1974)
tt0072228;The Super Cops (1974)
tt0072235;Sweet Movie (1974)
tt0072251;The Taking of Pelham One Two Three (1974)
tt0072267;The Terminal Man (1974)
tt0072271;The Texas Chain Saw Massacre (1974)
tt0072274;Thieves Like Us (1974)
tt0072285;Thriller - en grym film (1973)
tt0072288;Thunderbolt and Lightfoot (1974)
tt0072308;The Towering Inferno (1974)
tt0072417;A Woman Under the Influence (1974)
tt0072431;Young Frankenstein (1974)
tt0072666;Zaat (1971)
tt0072684;Barry Lyndon (1975)
tt0072709;Black Moon (1975)
tt0072730;A Boy and His Dog (1975)
tt0072735;Breakheart Pass (1975)
tt0072844;Darktown Strutters (1975)
tt0072848;The Day of the Locust (1975)
tt0072852;The Deadly Tower (1975) (TV)
tt0072856;Death Race 2000 (1975)
tt0072890;Dog Day Afternoon (1975)
tt0072895;Dolemite (1975)
tt0072913;Du bi quan wang da po xue di zi (1976)
tt0072926;The Eiger Sanction (1975)
tt0072951;Escape to Witch Mountain (1975)
tt0072962;F for Fake (1973)
tt0072973;Farewell, My Lovely (1975)
tt0072976;Faustrecht der Freiheit (1975)
tt0073043;The Giant Spider Invasion (1975)
tt0073076;Grey Gardens (1975)
tt0073152;Im Lauf der Zeit (1976)
tt0073155;L'important c'est d'aimer (1975)
tt0073195;Jaws (1975)
tt0073198;Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles (1975)
tt0073219;Le juge et l'assassin (1976)
tt0073298;Lisztomania (1975)
tt0073312;Love and Death (1975)
tt0073341;The Man Who Would Be King (1975)
tt0073363;Maynila: Sa mga kuko ng liwanag (1975)
tt0073424;Mutter Küsters' Fahrt zum Himmel (1975)
tt0073440;Nashville (1975)
tt0073453;Night Moves (1975)
tt0073470;Nude per l'assassino (1975)
tt0073486;One Flew Over the Cuckoo's Nest (1975)
tt0073540;Picnic at Hanging Rock (1975)
tt0073582;Profondo rosso (1975)
tt0073594;I quattro dell'apocalisse (1975)
tt0073600;Race with the Devil (1975)
tt0073605;Rancho Deluxe (1975)
tt0073629;The Rocky Horror Picture Show (1975)
tt0073631;Rollerball (1975)
tt0073637;Rosebud (1975)
tt0073650;Salò o le 120 giornate di Sodoma (1975)
tt0073705;Shivers (1975)
tt0073707;Sholay (1975)
tt0073747;The Stepford Wives (1975)
tt0073756;Gekitotsu! Satsujin ken (1974)
tt0073766;The Sunshine Boys (1975/I)
tt0073778;The Jezebels (1975)
tt0073802;Three Days of the Condor (1975)
tt0073812;Tommy (1975)
tt0073858;Die verlorene Ehre der Katharina Blum (1975)
tt0073864;Le vieux fusil (1975)
tt0073906;The Wind and the Lion (1975)
tt0074080;'Gator Bait (1974)
tt0074084;Novecento (1976)
tt0074102;Ai no korîda (1976)
tt0074119;All the President's Men (1976)
tt0074121;Allegro non troppo (1976)
tt0074147;Ansikte mot ansikte (1976)
tt0074152;L'argent de poche (1976)
tt0074156;Assault on Precinct 13 (1976)
tt0074174;The Bad News Bears (1976)
tt0074281;Car Wash (1976)
tt0074285;Carrie (1976)
tt0074312;Chinesisches Roulette (1976)
tt0074360;Cría cuervos (1976)
tt0074412;Disco Godfather (1979)
tt0074452;The Eagle Has Landed (1976)
tt0074462;Edvard Munch (1974) (TV)
tt0074486;Eraserhead (1977)
tt0074621;Helter Skelter (1976) (TV)
tt0074670;Ilsa, Harem Keeper of the Oil Sheiks (1976)
tt0074695;Cross of Iron (1977)
tt0074749;The Killing of a Chinese Bookie (1976)
tt0074751;King Kong (1976)
tt0074776;The Last Hard Men (1976)
tt0074811;Le locataire (1976)
tt0074812;Logan's Run (1976)
tt0074857;Mannen på taket (1976)
tt0074860;Marathon Man (1976)
tt0074896;The Message (1976)
tt0074899;Midway (1976)
tt0074923;Mother, Jugs & Speed (1976)
tt0074937;Murder by Death (1976)
tt0074958;Network (1976)
tt0075016;One of Our Dinosaurs Is Missing (1975)
tt0075029;The Outlaw Josey Wales (1976)
tt0075040;Pasqualino Settebellezze (1975)
tt0075132;The Return of a Man Called Horse (1976)
tt0075148;Rocky (1976)
tt0075163;Salon Kitty (1976)
