id,original_title,alternative
3932885,"The Hurricane (1999)","Hurricane (1999)"
3316237,"How to Get Ahead in Advertising (1989)","Kopf an Kopf (1990)"
2877090,"Accattone (1961)","The Procurer (1962)"
3871608,"Tenkû no shiro Rapyuta (1986)","Das Schloss im Himmel (2006)"
3938038,"The Killing of a Chinese Bookie (1976)","Die Ermordung eines chinesischen Buchmachers (1978)"
3770984,"Seeking a Friend for the End of the World (2012)","Cercasi amore per la fine del mondo (2012)"
3754016,"Sammy's avonturen: De geheime doorgang (2010)","Le avventure di Sammy (2010)"
3862213,"Talladega Nights: The Ballad of Ricky Bobby (2006)","Talladega Nights (2005)"
3331543,"Iceman (1984)","L'uomo dei ghiacci (1984)"
3772632,"Self/less (2015)","Self/less: Der Fremde in mir (2015)"
3760284,"Saving Christmas (2014)","Kirk Cameron's Saving Christmas (2014)"
3615894,"Obsession (1976)","Deja Vu (1976)"
3270515,"Gun Shy (2000)","Gunshy (2000)"
3829387,"Star Wars: Episode I - The Phantom Menace (1999)","The Phantom Menace (1999)"
2980214,"Blancanieves (2012)","Snow White (2012)"
3682903,"Postal (2007)","Postal: The Movie (2007)"
3005378,"Bull Durham (1988)","Annies Männer (1989)"
3298701,"Highlander II: The Quickening (1991)","Highlander 2: Renegade Version (1992)"
3482323,"Live Free or Die Hard (2007)","Die Hard 4.0 (2007)"
3861498,"Tales from the Crypt (1972)","Wish You Were Here (1972)"
3135890,"Don't Bother to Knock (1952)","Mischief (1952)"
3889935,"The Blood on Satan's Claw (1971)","La pelle di Satana (1971)"
4074745,"Van Wilder (2002)","Van Wilder: Party Liaison (2002)"
3142114,"Dr. Mabuse, der Spieler (1922)","Dr. Mabuse: The Gambler (1922)"
3629712,"Only Angels Have Wings (1939)","Howard Hawks' Only Angels Have Wings (1939)"
2859382,"A Matter of Loaf and Death (2008)","Wallace and Gromit in 'A Matter of Loaf and Death' (2008)"
3456002,"Le grand bleu (1988)","Im Rausch der Tiefe (1988)"
3297063,"Hibernatus (1969)","Louis taut auf (1970)"
3319429,"Hung fan kui (1995)","Terremoto nel Bronx (1996)"
4126538,"Written on the Wind (1956)","In den Wind geschrieben (1956)"
3818381,"Source Code (2011)","Code source (2011)"
3364949,"Jack the Giant Slayer (2013)","Jack and the Giants (2013)"
3018954,"Capitalism: A Love Story (2009)","The New Movie (2009)"
3244073,"Gekijô-ban poketto monsutâ - Myûtsû no gyakushû (1998)","Pokémon - Der Film (2000)"
3825841,"Spy Game (2001)","Spy game - Jeu d'espions (2002)"
3283639,"Hatchet III (2013)","Hatchet 3 (2013)"
3932898,"The Hurt Locker (2008)","Tödliches Kommando - The Hurt Locker (2009)"
3171648,"Elle s'appelait Sarah (2010)","Her Name was Sarah (2010)"
3151536,"Dèmoni 2... l'incubo ritorna (1986)","Dance of the Demons 2 (1987)"
3616483,"Ocean's Eleven (1960)","Ocean's 11 (1960)"
3316770,"How to Train Your Dragon 2 (2014)","Drachenzähmen leicht gemacht 2 (2014)"
2992043,"Born on the Fourth of July (1989)","Geboren am 4. Juli (1990)"
3907625,"The Devil's Rock (2011)","Nazi Bitch - War Is Horror (2012)"
3190786,"Exodus: Gods and Kings (2014)","The Book of Exodus (2014)"
3115726,"Devrim Arabalari (2008)","Cars of the Revolution (2008)"
3595223,"Night of the Living Dead (1968)","Monster Flick (1968)"
3737421,"Roma (1972)","Fellinis Roma (1972)"
3991529,"The Taking of Pelham One Two Three (1974)","Stoppt die Todesfahrt der U-Bahn Eins Zwei Drei! (1974)"
2842258,"360 (2011)","360: A Vida é um Círculo Perfeito (2011)"
3887710,"The Big Bounce (2004)","Hawaii Crime Story (2004)"
3068415,"Crazy, Stupid, Love. (2011)","Untitled Dan Fogelman/Steve Carell Project (2010)"
3866002,"Taxi 4 (2007)","T4xi (2007)"
3928680,"The Haunted Palace (1963)","La città dei mostri (1963)"
3188015,"Every Which Way But Loose (1978)","Filo da torcere (1978)"
3946880,"The Lost Boys (1987)","Ragazzi perduti (1987)"
3505816,"Mad Max (1979)","Interceptor (1980)"
3965534,"The Peanuts Movie (2015)","Snoopy: The Peanuts Movie (2015)"
3310381,"Hopscotch (1980)","Agentenpoker (1985)"
3355331,"Into the Storm (2014)","Black Sky (2013)"
2843258,"42 (2013)","42: The Jackie Robinson Story (2013)"
3602753,"Noises Off... (1992)","Noises Off! (1992)"
3963397,"The Other Sister (1999)","Ganz normal verliebt (1999)"
3639632,"Outbreak (1995)","Outbreak - Lautlose Killer (1995)"
3890120,"The Blue Max (1966)","La caduta delle aquile (1966)"
3077896,"D-Tox (2002)","D-Tox - Im Auge der Angst (2002)"
3327439,"I corpi presentano tracce di violenza carnale (1973)","Die Säge des Teufels (1985)"
3077117,"Cyrus (2010/I)","Cyrus - Meine Freundin, ihr Sohn und ich (2012)"
3518468,"Marathon Man (1976)","Der Marathon-Mann (1991)"
4149292,"¿Qué he hecho yo para merecer esto? (1984)","Womit habe ich das verdient? (1991)"
3889809,"The Blob (1958)","The Night of the Creeping Dead (1958)"
3419473,"L'amant (1992)","Der Liebhaber (1992)"
3340507,"Immortel (ad vitam) (2004)","Immortal Ad Vitam (2004)"
3823495,"Spirit: Stallion of the Cimarron (2002)","Spirit (2002)"
3140560,"Doubt (2008/I)","Glaubensfrage (2009)"
4003140,"The Wedding Date (2005)","Something Borrowed (2004)"
3807238,"Snabba cash II (2012)","Easy Money II (2012)"
3692950,"Profondo rosso (1975)","Dripping Deep Red (1976)"
3940880,"The Last Legion (2007)","Die letzte Legion (2007)"
3993186,"The Thin Blue Line (1988)","La sottile linea blu (1988)"
3170072,"Electric Dreams (1984)","Liebe auf den ersten Bit (1985)"
3555437,"Monster-in-Law (2005)","Quel mostro di suocera (2005)"
3198922,"Fantasia 2000 (1999)","Fantasia Continued (1996)"
4100166,"We Don't Live Here Anymore (2004)","I giochi dei grandi (2005)"
3405247,"Kis Uykusu (2014)","Winter Sleep (2014)"
2853810,"A Few Good Men (1992)","Eine Frage der Ehre (1993)"
3885643,"The Baytown Outlaws (2012)","The Baytown Outlaws - I fuorilegge (2012)"
3679965,"Popiól i diament (1958)","Asche und Diamant (1961)"
3515065,"Man on a Ledge (2012)","Ein riskanter Plan (2012)"
3752254,"Salinui chueok (2003)","Memories of Murder (2003)"
3760670,"Saw V (2008)","Saw V - Non crederai ai tuoi occhi (2008)"
3301988,"Histoires extraordinaires (1968)","Toby Dammit (1968)"
3829247,"Star Trek: The Wrath of Khan (1982)","Star Trek II: The War of the Generations (1980)"
4029181,"Top Five (2014)","Finally Famous (2013)"
3453413,"Le boucher (1970)","The Butcher (1970)"
3465326,"Les amants (1958)","Die Liebenden (1959)"
3182793,"Escape from Planet Earth (2013)","Fuga dal pianeta Terra (2013)"
3090989,"Dave (1993)","Dave - Presidente per un giorno (1993)"
2838094,"20,000 Leagues Under the Sea (1954)","Walt Disney's 20,000 Leagues Under the Sea (1954)"
3009331,"Butterfly on a Wheel (2007)","Vies brisées (2007)"
4145864,"Zookeeper (2011)","Der Zoowärter (2011)"
3156583,"Edtv (1999)","Ed TV (1999)"
3928294,"The Hard Way (1991)","Insieme per forza (1991)"
3927484,"The Guru (2002)","Il guru (2003)"
3655726,"Patriot Games (1992)","Die Stunde der Patrioten (1992)"
4056533,"Un monstre à Paris (2011)","A Monster in Paris (2011)"
3948555,"The Madness of King George (1994)","La pazzia di Re Giorgio (1995)"
3195599,"Fair Game (2010/I)","Fair Game - Nichts ist gefährlicher als die Wahrheit (2010)"
3079169,"Da uomo a uomo (1967)","Death Rides a Horse (1969)"
3808481,"Snow White: A Tale of Terror (1997)","Snow White in the Dark Forest (1997)"
4081308,"Victor Victoria (1982)","Victor/Victoria (1982)"
3981161,"The Secret Life of Words (2005)","La vida secreta de les paraules (2005)"
2966364,"Beverly Hills Chihuahua (2008)","Beverly Hills Chihuahua (Ci uauh a) (2008)"
3265973,"Green Card (1990)","Green Card - Scheinehe mit Hindernissen (1991)"
2944399,"Baekmanjangja-ui cheot-sarang (2006)","A Millionaire's First Love (2006)"
3085958,"Dark Floors (2008)","Punainen liitu (2007)"
3504232,"Ma nuit chez Maud (1969)","Six Moral Tales III: My Night at Maud's (1969)"
3758474,"Sat sau ji wong (1998)","The Hitman (1998)"
3249407,"Ghosts of Girlfriends Past (2009)","Der Womanizer - Die Nacht der Ex-Freundinnen (2009)"
3220735,"For Your Eyes Only (1981)","007 - Solo per i tuoi occhi (1981)"
3074845,"Cung on zo (1993)","Hard to Die (1993)"
3435299,"La meglio gioventù (2003)","Terza parte (2003)"
3027098,"Celeste & Jesse Forever (2012)","Celeste and Jesse Forever (2012)"
3629547,"Onibaba (1964)","The Hole (1964)"
3914581,"The Faculty (1998)","Untitled Kevin Williamson/Robert Rodriguez Project (1997)"
3934150,"The Informer (1935)","Informer (1936)"
3558228,"Morocco (1930)","Marokko (1969)"
4112403,"White Palace (1990)","Frühstück bei Ihr (1990)"
3071428,"Crossroads (2002/I)","Crossroads - Le strade della vita (2002)"
4031178,"Toto le héros (1991)","Toto le héros - Un eroe di fine millennio (1991)"
3877086,"The 300 Spartans (1962)","Lion of Sparta (1962)"
3678374,"Pollyanna (1960)","Alle lieben Pollyanna (1960)"
3554728,"Mononoke-hime (1997)","Princess Mononoke (1999)"
3138388,"Doragon bôru Z: Gekitotsu!! 100-oku pawâ no senshi-tachi (1992)","Doragon bôru Z 6: Gekitotsu!! 100-oku pawâ no senshi-tachi (1992)"
4102910,"Welcome to Mooseport (2004)","Mooseport (2003)"
3866571,"Te doy mis ojos (2003)","Take My Eyes (2003)"
4137773,"Youth (2015/I)","The Early Years (2015)"
3957510,"The Music Never Stopped (2011)","Mr. Tamburine Man (2010)"
3276967,"Hamilton: I nationens intresse (2012)","I nationens intresse (2012)"
3402449,"Killing Them Softly (2012)","Cogan - Killing Them Softly (2012)"
3354638,"Interview with the Vampire: The Vampire Chronicles (1994)","Intervista col vampiro (1994)"
4005956,"The Women (1939)","Frauen in New York (1939)"
3540862,"Midnight Movie (2008)","Skullhead Massacre (2012)"
3224841,"Foxfire (1996)","Foxfire: Girls ohne Gnade (1997)"
3817100,"Sorstalanság (2005)","Fateless (2005)"
2894626,"All That Money Can Buy (1941)","Der Teufel und Daniel Webster (1947)"
3033512,"Che: Part One (2008)","The Argentine (2008)"
3384898,"Just One of the Guys (1985)","Un ragazzo come gli altri (1985)"
3550618,"Mobsters (1991)","Gangsters (1991)"
3421976,"L'homme du train (2002)","Ressha ni notta otoko (2004)"
3642091,"P.S. (2004)","Liebe auf Anfang (2004)"
3761722,"Scarface (1932)","Scarface - Lo sfregiato (1932)"
3257917,"Gojira: Fainaru uôzu (2004)","Godzilla: Final Wars (2004)"
3765094,"Scott Pilgrim vs. the World (2010)","Sukotto Pirugurimu vs. Jaaku na Moto Kare Gundan (2011)"
3702883,"Quarantine (2008)","Quarantined (2007)"
3745921,"Ruthless People (1986)","Per favore, ammazzatemi mia moglie (1986)"
3943802,"The Life Before Her Eyes (2007)","In Bloom (2008)"
4121292,"Without a Clue (1988)","The Imposter of Baker Street (1988)"
3829247,"Star Trek: The Wrath of Khan (1982)","Star Trek II: Der Zorn des Khan (1982)"
3187989,"Every Thing Will Be Fine (2015)","Everything will be fine (2015)"
3892104,"The Brain That Wouldn't Die (1962)","The Black Door (1959)"
2919989,"Appurushido: Ekusu makina (2007)","Ekusu makina (2007)"
3594996,"Night at the Museum: Battle of the Smithsonian (2009)","Nachts im Museum 2 (2009)"
3960224,"The Night of the Hunter (1955)","La morte corre sul fiume (1955)"
2930259,"Astérix et Cléopâtre (1968)","Asterix und Kleopatra (1970)"
2857700,"A Letter to Three Wives (1949)","Ein Brief an drei Frauen (1950)"
3549571,"Mitt liv som hund (1985)","My Life as a Dog (1985)"
3050137,"Clueless (1995)","Ragazze a Beverly Hills (1996)"
3381438,"Judgment at Nuremberg (1961)","Vincitori e vinti (1961)"
3931493,"The Horse Soldiers (1959)","Der letzte Befehl (1991)"
3633605,"Ordinary Decent Criminal (2000)","Ein ganz gewöhnlicher Dieb (2000)"
2977151,"Black Christmas (2006)","Black X-Mas (2006)"
3595382,"Nightbreed (1990)","Clive Barker's Nightbreed (1990)"
3797237,"Sinbad: Legend of the Seven Seas (2003)","Sinbad - Der Herr der sieben Meere (2003)"
3308212,"Homicide (1991)","David Mamet's Homicide (1991)"
3976706,"The River (1951)","Der Strom (1952)"
3803619,"Sleepaway Camp (1983)","Nightmare Vacation (1983)"
3257293,"Gohatto (1999)","Tabou (Gohatto) (2000)"
3440323,"La stanza del figlio (2001)","The Son's Room (2001)"
3953238,"The Meaning of Life (1983)","Part V - Live Organ Transplants (1983)"
3138386,"Doragon bôru Z: Chikyû marugoto chô kessen (1990)","Dragon Ball Z: Ultimate Decisive Battle for Earth (1990)"
3884784,"The Bank Job (2008)","Baker Street (2007)"
3408929,"Koi no tsumi (2011)","Guilty of Romance (2012)"
3815119,"Song for Marion (2012)","Unfinished Song (2012)"
3294908,"Hero (1992/I)","Eroe per caso (1992)"
3246617,"Germania anno zero (1948)","Allemagne année zéro (1949)"
3829400,"Star Wars: Episode V - The Empire Strikes Back (1980)","Star Wars: Episodio V - L'Impero colpisce ancora (2006)"
3673026,"Play It to the Bone (1999)","Play It (1999)"
3888380,"The Big White (2005)","Le grand blanc (2005)"
3152455,"E la nave va (1983)","The Ship Sails On (1983)"
3808679,"Snowpiercer (2013)","Seolgungnyeolcha (2013)"
2986115,"Blutgletscher (2013)","Gletscherblut (2013)"
4071264,"Utomlennye solntsem (1994)","Burnt by the Sun (1994)"
3559654,"Mother and Child (2009)","Madres e hijas (2010)"
3128354,"Disclosure (1994)","Rivelazioni (1994)"
3796710,"Simply Irresistible (1999)","Semplicemente irresistibile (2000)"
3702147,"Qiu Ju da guan si (1992)","The Story of Qiu Ju (1992)"
3495526,"Love and Other Impossible Pursuits (2009)","The Other Woman (2011)"
3622626,"Olympus Has Fallen (2013)","Attacco al potere - Olympus Has Fallen (2013)"
2898397,"Altar (2014)","Haunting of Radcliffe House (2014)"
3540065,"Mickey Blue Eyes (1999)","Mickey occhi blu (2000)"
3201165,"Fatal Attraction (1987)","Diversion (1987)"
3000624,"Broken Blossoms or The Yellow Man and the Girl (1919)","Im Schatten der Großstadt - Aus dem Chinesenviertel von San Francisco (1923)"
4030148,"Torn Curtain (1966)","Il sipario strappato (1966)"
2987014,"Bobby Fischer Against the World (2011)","Zug um Zug in den Wahnsinn (2011)"
3994598,"The Tomb of Ligeia (1964)","La tomba di Ligeia (1964)"
3401579,"Kill Your Darlings (2013)","Kill Your Darlings - Junge Wilde (2014)"
3750586,"Sahara (1943/I)","Port Said (1943)"
3800117,"Six Men Getting Sick (1966)","Six Figures Getting Sick (1966)"
3906323,"The Deep End (2001)","I segreti del lago (2002)"
3193633,"F/X (1986)","FX - Effetto mortale (1986)"
3460885,"Lean on Me (1989)","Conta su di me (1989)"
3868341,"Teen Witch (1989)","Cara dolce strega (1989)"
3257783,"Going the Distance (2010)","Verrückt nach Dir (2010)"
3403708,"King Solomon's Mines (1985)","Allan Quatermain e le miniere di re Salomone (1985)"
3077897,"D-War (2007)","Dragon Wars (2008)"
3177308,"Enemy of the State (1998)","Nemico pubblico (1999)"
3938543,"The Kiss (1896)","The May Irwin Kiss (1896)"
3475715,"Life of Brian (1979)","Jesus Christ: Lust for Glory (1979)"
3756416,"Sanshô dayû (1954)","Sansho, der Landvogt (1964)"
3617796,"Of Mice and Men (1939)","Von Mäusen und Menschen (1991)"
3915191,"The Family Stone (2005)","Untitled Thomas Bezucha Project (2004)"
2851541,"A Dark Truth (2012)","A Dark Truth - Un'oscura verità (2012)"
3427285,"La Vénus à la fourrure (2013)","Venus in Fur (2013)"
3784706,"She's So Lovely (1997)","Alles aus Liebe - Call it Love (1999)"
3883615,"The Awful Truth (1937)","L'orribile verità (1939)"
3683606,"Poultrygeist: Night of the Chicken Dead (2006)","Poultrygeist (2006)"
3142664,"Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta (1995)","Dragonball Z - Der Film (2003)"
3211679,"Firewalker (1986)","Il tempio di fuoco (1986)"
3993766,"The Three Musketeers (2011)","Die drei Musketiere (2011)"
4093387,"Waiting to Exhale (1995)","Warten auf Mr. Right (1996)"
2973705,"Bin-jip (2004)","Ferro 3 - La casa vuota (2004)"
3171483,"Ella Enchanted (2004)","Ella - Verflixt & zauberhaft (2005)"
3327439,"I corpi presentano tracce di violenza carnale (1973)","The Bodies Presented Traces of Carnal Violence (1974)"
3062548,"Cop Out (2010)","A Couple of Cops (2009)"
3046006,"City of Angels (1998)","City of Angels - La città degli angeli (1998)"
3960314,"The Nightmare Before Christmas (1993)","Nightmare Before Christmas (1994)"
2952788,"Batalla en el cielo (2005)","Bataille dans le ciel (2005)"
3038431,"Chin gei bin (2003)","The Twins Effect (2004)"
3720048,"Reign of Fire (2002)","Where Heroes Go Down (2002)"
2937353,"Awarapan (2007)","Amore vagabondo (2007)"
3355061,"Into the Abyss (2011)","Tod in Texas (2011)"
3187372,"Event Horizon (1997)","Event Horizon - Am Rande des Universums (1998)"
3933527,"The Importance of Being Earnest (1952)","Glückliche Stunden (1954)"
3403577,"King Kong (1976)","King Kong: Panik in New York (1977)"
3852317,"Sweeney Todd: The Demon Barber of Fleet Street (2007)","Sweeney Todd - Il diabolico barbiere di Fleet Street (2008)"
3138394,"Doragon bôru Z: Moetsukiro!! Nessen ressen chô-gekisen (1993)","Dragonball Z - Der legendäre Super-Saiyajin (2003)"
2925315,"Arthur et les Minimoys (2006)","Arthur e il popolo dei Minimei (2007)"
3937208,"The Karate Kid (1984)","Per vincere domani (The Karate Kid) (1984)"
4107365,"What's Up, Tiger Lily? (1966)","Che fai, rubi? (1966)"
3433055,"La grande bouffe (1973)","La Grande Bouffe (1973)"
3840197,"Stuart Little 2 (2002)","SL2 (2002)"
3799131,"Sisanje (2010)","©i¹anje (2010)"
3154312,"Easy Rider (1969)","The Loners (1969)"
3257905,"Gojira tai Mekagojira (1974)","King Kong gegen Godzilla (1974)"
3298697,"Highlander (1986)","Highlander - Es kann nur einen geben (1986)"
3982869,"The Sheltering Sky (1990)","Il tè nel deserto (1990)"
3338963,"Ils (2006)","Ils - Them (2007)"
3915075,"The Family (2013/I)","The Family (2013)"
2930261,"Astérix et la surprise de César (1985)","Asterix vs Caeser (1985)"
3245667,"Gentleman's Agreement (1947)","Barriera invisibile (1948)"
3636276,"Otac na sluzbenom putu (1985)","When Father Was Away on Business (1985)"
3571276,"My Fellow Americans (1996)","Grumpy Old Presidents (1996)"
3025112,"Catch-22 (1970)","Catch 22: Der böse Trick (1991)"
4072539,"Vaaranam Aayiram (2008)","A Thousand Colours (2008)"
3795191,"Silent Night, Deadly Night (1984)","Silent Night, Deadly Night - Un Natale rosso sangue (1984)"
3336248,"Il grande silenzio (1968)","His Path is Paved with Corpses (1969)"
3316532,"How to Murder Your Wife (1965)","Wie bringt man seine Frau um? (1965)"
3979352,"The Sandlot (1993)","The Sandlot Kids (1994)"
3011202,"C'est arrivé près de chez vous (1992)","Man Bites Dog: It Happened in Your Neighborhood (1992)"
3218949,"Fong sai yuk (1993)","Iron Tiger (1994)"
3146405,"Drop Dead Fred (1991)","Mein böser Freund Fred (1992)"
3616484,"Ocean's Eleven (2001)","O11 (2001)"
3615894,"Obsession (1976)","Complesso di colpa (1976)"
2851541,"A Dark Truth (2012)","Die dunkle Wahrheit (2013)"
3892345,"The Break-Up (2006)","Trennung mit Hindernissen (2006)"
3828282,"Stand by Me (1986)","Stand by Me - Ricordo di un'estate (1986)"
3092256,"Day of the Dead (1985)","Zombie 2 - Das letzte Kapitel (1991)"
3324663,"I Know What You Did Last Summer (1997)","Ich weiß, was du letzten Sommer getan hast (1998)"
